#15	#51	#53	#60
SoilW	SoilW	SoilW	SoilW
25.96178571	12.55633681	15.93569444	13.36551511
25.21430556	12.43112847	15.64358796	13.12528674
25.06145833	12.30097222	15.3675	12.898232
25.19868056	12.23291667	15.19085648	12.75296037
25.05777778	12.18539931	15.11287037	12.68882459
24.94625	12.10590278	14.98805556	12.58617689
24.66743056	11.96901042	14.79372685	12.42636096
24.30631944	12.24357639	14.62770833	12.28982733
24.45444444	12.69366319	14.80053241	12.43195785
24.55	12.5965625	14.99449074	12.59146919
24.54743056	12.52352431	15.11456019	12.6902143
24.47270833	12.46822917	15.15863426	12.72646081
24.32236111	12.38086806	15.11421296	12.68992874
24.19458333	12.30088542	15.00530093	12.60035948
24.10270833	12.20364583	14.92391204	12.53342526
24.09763889	12.03902778	14.73914352	12.38147163
23.76583333	11.87154514	14.55486111	11.7354321
23.20659722	11.73347222	14.42810185	11.52798611
23.22888889	11.65256944	14.37050926	11.23553241
23.49152778	11.60901042	14.43090278	11.18344907
24.04472222	11.61005208	14.64884259	11.27793981
27.30472222	11.56190972	14.44986111	10.96268519
27.36753472	11.50277778	14.2875463	12.36418981
27.264375	11.591875	14.59935185	18.48865741
27.61951389	11.72619792	15.41953704	19.29851852
26.9215625	11.89477431	15.82071759	18.56717593
26.43454861	12.07135417	15.84048611	17.95337963
26.29333333	12.22112847	15.87914352	17.41759259
26.38371528	12.34789931	15.93020833	17.09925926
26.64201389	12.46098958	16.22831019	18.25259259
26.58930556	12.57088542	16.34212963	18.11219907
26.53	12.6303125	16.39694444	17.78003584
26.90982639	12.64282986	16.44826389	16.35648838
27.02621528	12.66335069	16.51914352	16.52584585
26.97	12.66993056	16.58506944	16.444047
27.07868056	12.68555556	16.88789352	17.22588652
28.08392361	12.8290625	18.03293981	19.1305787
28.56614583	12.88546875	17.93599537	18.40560185
28.12850694	12.89342014	17.96958333	17.95699074
28.08020833	12.89810764	18.01347222	17.65643519
27.994375	12.9028125	18.02949074	17.38884259
28.62017361	12.91472222	18.51840278	18.57914352
31.66635417	13.03368056	20.66166667	19.78340278
34.565	13.15151042	21.49303241	19.53784722
34.73840278	13.28958333	22.41689815	19.15099537
34.45614583	13.42692708	22.14805556	18.53108796
34.13201389	13.5203125	21.97726852	18.25564815
34.05239583	13.62911458	21.86224537	18.08664352
32.86211806	13.73102431	21.78340278	17.96486111
31.92552083	13.83100694	21.83331019	18.31277778
33.03954861	16.19065972	23.576875	20.84796296
33.25638889	18.09189236	22.6194213	19.06833333
33.79965278	17.97338542	22.30222222	18.58162037
33.93618056	17.89206597	22.1269213	18.32053241
33.96774306	18.03163194	22.81513889	19.74185185
29.04983796	18.29588542	22.69587963	19.0512037
26.06988426	18.21895833	22.41342593	18.68511574
30.70101852	18.12949653	22.25689815	18.51466667
34.43180556	18.05527778	22.13849537	18.44921375
34.59163194	17.98520833	22.00659722	18.23968035
34.46138889	17.90550347	21.90622685	18.08023198
34.4625	17.83878472	21.80993056	17.92725568
34.51743056	17.7703125	21.71039352	17.62647059
34.61621528	17.71465278	21.63766204	17.574375
34.72833333	17.66388889	21.56282407	17.47736111
34.46413194	17.60309028	21.53273148	17.42243056
34.08489583	17.58675347	21.51532407	17.4174537
33.80319444	17.56105903	21.50166667	17.39787037
33.29232639	17.54350694	21.483125	17.37222222
32.85111111	17.51590278	21.445	17.29446759
32.56989583	17.46975694	21.41354167	17.24400463
32.26510417	17.46473958	21.4218287	17.26152778
31.99774306	17.44711806	21.41006944	17.23037037
31.76395833	17.43383681	21.41011574	17.19358796
31.44677083	17.39538194	21.38131944	17.14981481
31.62878472	17.37098958	21.33583333	17.03115741
32.03670139	17.37883681	21.43840278	17.68537037
32.49378472	17.5571875	22.18159722	18.979375
32.27583333	17.61503472	22.21032407	18.65337963
32.19913194	17.61973958	22.14166667	18.37402778
32.39753472	17.61838542	22.06108796	18.17643519
33.85416667	17.67085069	22.30988426	18.84574074
33.91798611	17.76102431	22.42229167	18.83532407
33.91486111	17.84456597	22.37516204	18.6924537
34.02329861	18.06909722	22.74398148	19.26664352
34.20809028	18.19529514	22.53224537	18.68701389
34.13006944	18.14284722	22.31391204	18.38564815
33.76229167	18.08376736	22.19377315	18.26694444
34.27072917	18.03189236	22.09493056	18.10916667
33.85461806	17.98241319	22.04886574	18.24967593
33.80017361	18.28060764	22.95256944	19.60634259
33.95072917	18.39133681	22.58247685	18.91046154
33.99184028	18.26274306	22.29981481	18.52806496
33.920625	18.16059028	22.12803241	18.25438123
33.92836806	18.06899306	22.04532407	18.12261031
34.02336806	17.98177083	21.97458333	18.00990617
34.01125	17.99565972	22.11849537	18.23918682
34.163125	18.34815972	22.46016204	18.78353016
34.38201389	18.27892361	22.26666667	18.47525333
34.54086806	18.12590278	22.08402778	18.18427306
34.59697917	18.00565972	22.09625	18.2037455
34.65875	18.1234375	22.66490741	19.10973048
34.73420139	18.33888889	22.80898148	19.3392693
34.78291667	18.37652778	22.67081019	19.11913479
34.80770833	18.2440404	22.34618056	18.83534884
34.8278125	18.29668681	22.42328849	18.7244213
34.81298611	18.29235454	22.32472631	18.56756944
34.79930556	18.28835708	22.25063012	18.44965278
34.80559028	18.29019348	22.17993765	18.33715278
32.44140741	17.59937924	22.11763809	18.23800926
34.86002315	18.30609876	22.15363889	18.29530093
34.9065625	18.31969756	21.65531136	18.22583333
34.84350694	18.30127273	21.64104167	18.58208333
34.85232639	18.30384977	22.82256944	21.10527778
34.79434259	18.28690691	22.71280093	19.635
34.95190972	18.33294802	22.35740741	19.12439815
35.01774306	18.35218452	22.12199074	18.83835648
34.89736111	18.31700892	21.95680556	18.42965278
32.17372454	17.52116231	21.82525463	18.22256944
30.10986111	17.76522569	21.72409722	18.18377315
34.75194444	17.72756944	21.68444444	18.09951389
34.69107639	17.66107639	21.61481481	17.95071759
34.65777778	17.59836806	21.53416667	17.77988426
34.63104167	17.52690972	21.45712963	17.65893519
34.61513889	17.45447917	21.39634259	17.56967593
34.59263889	17.41817708	21.3343287	17.53259259
34.56034722	17.38291667	21.29974537	17.51291667
34.16246528	17.34470486	21.25662037	17.47898148
33.230625	17.29472222	21.20701389	17.39560185
32.93371528	17.23845486	21.171875	17.26314815
33.01065972	17.16788194	21.11576389	17.21085648
32.56309028	17.11505208	21.0725463	17.18203704
32.02652778	17.06513889	21.01719907	17.10814815
31.29253472	17.01003472	20.99108796	17.21326389
31.37736111	16.96753472	20.98821759	17.89180556
32.27083333	17.13918403	21.54104167	19.64652778
33.24354167	17.83633681	22.6512963	19.21856481
33.39017361	18.25045139	22.53863426	18.70148148
33.43069444	18.21012153	22.31400463	18.44428241
33.65079861	18.14302083	22.13523148	18.38333333
33.58503472	18.02475694	22.03641204	18.07969907
33.61420139	17.98079861	21.96388889	18.11840278
33.50670139	17.95123264	21.97578704	18.37752315
33.93791667	19.04458333	23.29541667	20.5956713
34.19336806	18.48322917	22.58803241	19.05451389
34.26934028	18.24586806	22.28511574	18.64877315
33.76378472	18.10234375	22.10400463	18.51039352
33.95510417	17.99065972	21.93398148	18.30613426
33.73538194	17.86161458	21.7987037	17.94365741
33.74569444	17.70673611	21.64946759	17.63814815
33.57079861	17.54295139	21.53104167	17.39511574
33.52149306	17.39664931	21.44645833	17.23393519
33.53548611	17.29760417	21.36831019	17.176875
34.28989583	17.25288194	21.31168981	17.24416667
35.03416667	17.21642361	21.27157407	17.49673611
35.03493056	17.20635417	21.25953704	17.57875
36.06694444	17.17857639	21.26159722	17.6731713
34.22694444	17.17258681	21.27675926	17.76770833
32.70520833	17.1609375	21.28326389	17.8362037
33.11784722	17.14642361	21.27666667	17.87384259
32.28138889	17.11310764	21.28983796	17.8880787
31.25951389	17.10534722	21.28331019	17.9199537
30.82986111	17.09618056	21.28923611	17.95884259
30.696875	17.07545139	21.28377315	17.95446759
30.59263889	17.06680556	21.28703704	17.93854167
30.51875	17.04960069	21.28168981	17.93203704
30.50048611	17.03227431	21.27907407	17.97886574
30.72631944	17.00564236	21.27622685	18.09092593
30.84145833	17.001875	21.27895833	18.53259259
30.68930556	17.01013889	21.35365741	19.12125
30.71986111	17.01574653	21.42458333	19.20576389
30.979375	16.84468692	21.59155093	19.28657407
32.83194444	17.05897569	21.76611111	19.09030093
33.72375	16.99727662	21.87384259	19.36097222
33.85965278	16.21891609	21.99851852	19.35469907
33.93923611	17.26359375	22.08421296	19.15340278
33.97194444	17.27735069	22.03208333	18.76902778
33.95965278	17.25118056	21.95777778	18.65865741
33.71486111	17.36946181	21.9312963	19.38634259
34.02291667	17.45678819	22.02638889	19.58983796
34.11465278	17.59887153	22.22793981	19.70104167
34.24194444	18.05494792	22.76627315	19.62733796
34.414375	17.94376215	23.09215278	19.56041667
34.63895833	18.37174942	22.70981481	19.52023148
34.92194444	18.30064931	22.44349537	19.07831019
35.28208333	18.3304103	22.26122685	18.71261574
35.85708333	18.53307292	22.12787037	18.54738426
36.23791667	18.38987847	22.03787037	18.3924537
36.52243056	17.98317535	21.99613426	18.30844907
37.09708333	18.29435764	22.18740741	18.81854167
36.98847222	18.99314236	23.30479167	20.52381944
36.93506944	18.98805556	23.21696759	19.84407407
36.92291667	18.59293403	22.72453704	19.21851852
36.83625	18.36984201	22.4762963	18.86967593
36.37944444	18.29977431	22.33555556	18.68145833
36.44645833	18.20434028	22.23219907	18.50766204
36.54104167	18.08430556	22.14247685	18.37400463
36.50701389	18.01516319	22.07944444	18.29918981
36.8625	17.996375	22.03976852	18.24071759
37.34381944	18.01428819	22.00337963	18.24398148
37.63444444	18.01477431	22.03201389	18.46530093
37.77923611	18.00689236	22.04731481	18.52229167
37.92840278	17.99230903	22.1019213	18.53849537
37.98118056	18.34253472	23.13391204	19.79819444
38.409375	18.50078125	22.72314815	19.04247685
38.39736111	18.57206597	22.89298611	19.45166667
38.44972222	18.95456597	23.07800926	19.56069444
38.45645833	18.60550347	22.62118056	18.98543981
39.36909722	18.41248264	22.43520833	18.72173611
40.1603125	18.31921875	22.32930556	18.61337963
39.92576389	18.24534722	22.27032407	18.54756944
38.98079861	18.20107639	22.22155093	18.48858796
38.666875	18.15876736	22.18356481	18.40752315
38.52777778	18.11633681	22.10793981	18.29284722
38.01784722	18.08161458	22.07291667	18.26680556
38.31819444	18.05008681	22.05553241	18.27405093
38.19763889	18.03336806	22.03252315	18.22527778
37.30326389	17.99114583	22.00425926	18.16208333
34.86236111	17.93232639	21.92395833	17.99604167
32.62388889	17.87503472	21.87715278	17.93046296
32.23576389	17.85197338	21.84122685	17.88539352
31.88375	17.80802083	21.79844907	17.81597222
31.60590278	17.75505208	21.72428241	17.72518519
31.47986111	17.71517361	21.68837963	17.69340278
31.57159722	17.69145833	21.73821759	17.71759259
32.13291667	17.72545139	22.10914352	18.07793981
31.55027778	17.71947917	21.98655093	18.0755787
31.45763889	17.69012153	21.91127315	18.05627315
31.35708333	17.67133681	21.863125	18.06520833
31.30027778	17.65121528	21.81773148	18.02159722
31.26215278	17.62434028	21.77770833	17.96168981
31.13402778	17.59673611	21.74847222	17.92784722
30.97229167	17.57258681	21.70180556	17.85710648
31.59486111	17.55229167	22.43530093	18.62784722
31.98208333	17.74663194	23.215	20.12578704
33.98319444	18.14324653	23.27587963	19.67699074
34.73513889	18.37126736	22.81784722	19.07787037
35.29819444	18.32618056	22.58907407	18.83280093
35.56972222	18.26838542	22.45053241	18.72157407
36.01618056	18.22024306	22.34564815	18.63668981
35.86847222	18.15779514	22.24759259	18.52268519
35.92868056	18.28449653	22.83268519	20.1424537
35.56388889	18.46758681	23.01888889	19.56013889
35.12618056	18.48682292	22.76571759	19.27162037
35.42166667	18.39373264	22.55615741	19.07076389
35.61215278	18.28135417	22.384375	18.83875
35.31243056	18.18789931	22.42013889	19.20976852
33.27756944	18.1240625	22.40578704	19.10175926
32.33125	17.99550347	22.19458333	18.73648148
32.55944444	17.98399306	22.26590278	19.26384259
34.54430556	19.19883681	23.43777778	20.10465278
34.67472222	18.84842014	22.8100463	19.22641204
34.73069444	18.62135417	22.54675926	18.91284722
34.62625	18.44015625	22.38326389	18.78731481
34.67888889	18.26741319	22.16877315	18.49925926
34.70381944	18.12302083	21.99479167	18.25969907
34.67340278	18.09204861	22.29780093	18.87462963
34.68270833	18.08774306	22.39303241	19.07613426
33.95993056	17.97494792	22.17212963	18.78770833
32.42506944	17.815	21.90185185	18.47777778
32.00972222	17.66486111	21.71203704	18.28506944
34.46354167	18.11246528	23.00444444	20.35159722
34.85798611	18.48723958	22.98569444	19.51157407
34.89729167	18.38987847	22.62324074	18.96631944
34.27591241	18.11615248	22.2372028	18.50749409
33.51805556	17.7990625	21.83342593	18.06391204
33.19065972	17.50345486	21.51127315	17.70143519
33.00319444	17.29508681	21.3030787	17.42013889
33.175625	16.93475694	20.92032407	17.02215278
33.18378472	16.52576389	20.46763889	16.61849537
33.11083333	16.24614583	20.22074074	16.37888889
33.23326389	15.95234375	19.95784722	16.16099537
33.10802083	15.55298611	19.55657407	15.83689815
32.27217361	15.24793403	19.23377315	15.53736111
30.45381944	15.02460069	19.00043981	15.2906713
30.41805556	14.85821181	18.823125	15.07800926
30.18270833	14.64234375	18.56125	14.78076389
29.810625	14.39684028	18.24479167	14.42030093
31.54645833	14.89326389	19.6194213	17.98298611
31.92666667	15.71107639	21.32574074	19.30321759
31.46298611	15.65182292	20.93534722	18.42726852
31.24208333	15.49559028	20.44361111	17.81988426
31.493125	15.36486111	20.13402778	17.53300926
31.41138889	15.25513889	19.96324074	17.33777778
31.12541667	15.13048611	19.69513889	16.97946759
30.91868056	15.04265625	19.5218287	16.66574074
30.74868056	14.87845486	19.21476852	16.20206019
30.41340278	14.66241319	18.79166667	15.63583333
30.03020833	14.42168403	18.38608796	15.1400463
29.65305556	14.22199653	18.02993056	14.69664352
29.17284722	14.01453125	17.69092593	14.19541667
28.71166667	13.85845486	17.450625	13.84988426
28.39131944	13.73421875	17.2669213	13.61821759
28.06208333	13.53703125	16.9505787	13.160625
27.61097222	13.35470486	16.63590278	12.67747685
27.12701389	13.15038194	16.3075	12.19743056
27.29090278	13.48428819	16.3569213	14.33314815
27.12131944	13.41555556	16.41006944	13.85046296
26.78104167	13.21024306	16.24384259	13.10819444
26.19541667	12.96986111	15.96833333	12.32037037
25.63229167	12.76088542	15.67543981	11.69206019
25.19486111	12.54251736	15.39270833	11.1780787
24.85631944	12.32364583	15.12826389	10.78074074
24.54263889	12.12803819	14.9068287	10.47388889
24.25319444	11.92345486	14.71055556	10.24743981
23.948125	11.74788194	14.55581019	10.04452315
23.61645833	11.59243056	14.42793981	9.866256944
23.24291667	11.45762153	14.28872685	9.690907407
23.476875	11.38762153	15.246875	11.51217593
25.77118056	12.77024306	20.1812963	18.19787037
24.94486111	13.12326389	19.06587963	16.54025463
24.95333333	13.11866319	18.34719907	16.13166667
25.29805556	13.24210069	18.22766204	16.24488426
27.92881944	13.33876736	18.31944444	17.29615741
28.24888889	13.374375	18.21923611	16.98951389
27.90340278	13.30192708	17.90960648	16.290625
27.92611111	13.27814236	17.77800926	16.03023148
27.04284722	13.13637153	17.42909722	15.33865741
26.16618056	12.94722222	16.98821759	14.58092593
25.82826389	12.83041667	16.66083333	14.1225463
25.66763889	12.75081597	16.51349537	13.96097222
26.28861111	12.774375	16.37604167	13.9843287
25.38840278	12.60822917	16.14652778	13.41819444
24.62958333	12.38373264	15.7274537	12.67912037
23.99097222	12.20012153	15.34101852	12.12395833
23.31798611	12.01637153	15.0649537	11.53409722
22.75173611	11.78671875	14.70641204	10.92534722
22.37958333	11.58486111	14.42009259	10.44747685
22.12152778	11.42144097	14.26064815	10.22023148
21.76972222	11.31746528	14.16506944	10.00836343
21.45888889	11.15324653	14.00027778	9.710104167
21.24805556	11.00791667	13.85986111	9.467138889
21.07041667	10.88645833	13.74342593	9.256597222
20.85340278	10.79380208	13.65893519	9.129048611
20.69833333	10.75130208	13.61819444	9.07025463
20.69972222	10.69898438	13.56928241	9.000203704
20.38131944	10.65074826	13.53715278	8.919203704
20.11972222	10.58469271	13.45800926	8.798393519
19.91118056	10.49732813	13.34986111	8.67974537
19.79472222	10.42832986	13.26356481	8.600766204
19.72743056	10.35480035	13.20009259	8.562435185
19.65875	10.31052778	13.15465278	8.512090278
20.41597222	10.45621701	14.34446759	9.151511327
20.42826389	10.62001563	14.73543981	10.67349393
20.33	10.65246875	14.63969907	10.53832715
20.30902778	10.7231875	14.8050463	10.77176436
20.43666667	10.86020833	15.10703704	11.19811489
20.39756944	10.86762153	14.92078704	10.93516714
20.15631944	10.82378472	14.59826389	10.47982896
19.93722222	10.75225174	14.26900463	10.01498074
19.83520833	10.668	13.95331019	9.569283319
19.67902778	10.56155035	13.70113426	9.840143369
23.95277778	11.72171701	19.81532407	18.36281346
23.49590278	12.31222222	19.878125	17.93393688
23.03479167	12.36064236	19.93472222	18.01384083
22.80263889	12.38892361	19.60460648	17.54778343
22.56298611	12.36840278	19.01900463	16.72103074
22.24833333	12.30309028	18.40326389	15.85172796
21.96861111	12.22039931	17.87733796	15.10922574
21.77472222	12.11053819	17.40104167	14.43679063
21.63729167	11.99027778	16.92300926	13.76190447
21.44243056	11.86256944	16.44055556	12.97434343
21.21465278	11.71307292	15.94506944	12.43159722
20.97506944	11.54932292	15.48275463	11.71472222
20.70506944	11.39105903	15.07006944	11.04772685
20.39354167	11.14104167	14.71854167	10.39558102
19.99506944	11.05690972	14.41902778	9.799310185
19.70055556	10.87065625	13.84143519	9.338715278
19.59916667	10.7192934	9.04474537	9.017106481
19.538125	10.57561111	8.924375	8.725453704
19.28743056	10.43446528	8.705787037	8.402168981
19.095	10.31387674	8.544560185	8.18549537
18.896875	10.18667014	8.397337963	7.974282407
18.81951389	10.1510816	8.379375	8.875159722
18.81868056	10.17838542	8.44275463	8.748203704
18.77881944	10.14198438	8.409421296	8.394902778
18.70583333	10.08114236	8.341643519	8.112761574
18.51826389	10.06631771	8.298009259	9.779270833
18.499375	10.33755556	8.495486111	14.05886574
18.70493056	10.4314566	8.599513889	13.50287037
18.86701389	10.47877778	8.718773148	13.10298611
18.99097222	10.50824132	8.825578704	12.67074074
18.88298611	10.48047569	8.79125	12.11421296
18.95409722	10.45151389	8.849861111	11.55752315
19.05888889	10.427125	8.922222222	11.01418287
19.09965278	10.39068403	8.924675926	10.55359547
19.09111111	10.31941146	8.843564815	10.73124144
18.86638889	10.24292535	8.640416667	9.966559883
18.86208333	10.24965972	8.621643519	9.84790367
19.67729167	10.57985764	8.890740741	13.54135053
19.75291667	10.7659375	8.966296296	14.23902658
24.73972222	11.38193576	9.167430556	21.0060136
35.4825	12.80217014	9.591111111	18.73539114
35.49048611	12.95163194	10.07835648	17.33957177
34.69291667	13.04756944	10.66724537	16.94166667
32.138125	13.19513889	11.39643519	17.11944444
30.789375	13.325	12.14638889	17.65020833
30.378125	13.42340278	12.84638889	17.61363426
30.23395833	13.49039931	13.42506944	17.40877315
30.01666667	13.47715278	13.76358796	17.04531008
29.84402778	13.43835069	13.92574074	16.73622579
29.69930556	13.42548611	13.98724537	16.38520925
29.64090278	13.43607639	14.04358796	16.25545464
29.92090278	13.45373264	14.0787037	16.32555723
29.80506944	13.43204861	13.97043981	16.31446347
29.60270833	13.41364583	13.87631944	16.20494687
29.66861111	13.37986111	13.85104167	16.33088224
29.62027778	13.31307292	13.79717593	16.3365413
29.51097222	13.27078125	13.74273148	16.26668302
29.41055556	13.20116319	13.66513889	16.16664971
29.25347222	13.21527778	13.61645833	16.24153883
29.06979167	13.23243056	13.53206019	15.29496732
29.01791667	13.17763889	13.46854167	15.21752315
28.95	13.11907986	13.38474537	15.07918981
28.86597222	13.0625	13.305625	14.94842593
28.93263889	13.00678819	13.31594907	14.8805787
28.95083333	12.99088542	13.29053241	14.81395833
29.13076389	13.00133681	13.29041667	14.91178241
30.84020833	13.23130208	13.58694444	18.16018519
30.11854167	13.25185764	13.71960648	17.53288026
29.84104167	13.24703125	13.73916667	18.16664273
29.64083333	13.24505208	13.71465278	17.82311012
29.551875	13.22029514	13.72266204	17.68195761
29.42083333	13.20925347	13.72784722	17.51163723
29.27284722	13.18383681	13.69048611	17.26068391
29.17263889	13.17798611	13.67511574	17.09293131
30.55104167	13.19342014	13.90453704	19.5704895
30.43777778	13.27388889	14.21131944	19.746095
32.46513889	13.32784722	14.350625	17.66742754
32.13930556	13.36105903	14.46928241	17.43414352
31.66506944	13.38918403	14.56289352	17.21923611
30.67916667	13.41956597	14.66043981	17.07689815
30.06944444	13.47029514	14.77319444	16.96752315
29.85082353	13.51828125	14.84548611	16.80898148
30.38702108	13.53135417	14.88483796	16.62826389
30.17257616	13.51895833	14.90141204	16.50963333
30.08982946	13.53958333	14.95793981	16.51572929
30.07683132	13.57102431	15.02648148	16.3858017
32.30858878	13.58940972	15.12488426	16.1992694
32.98684686	13.91694444	15.6012963	15.29618274
32.11042834	14.01857639	15.81199074	14.89679035
31.76296087	14.09206597	15.93828704	14.65738309
31.55065106	14.16998264	16.02252315	14.49770512
33.76066699	14.21880208	16.10016204	14.35053284
34.00869648	14.29300347	16.23181609	16.87992982
34.10771477	14.38421875	16.284375	16.78594907
34.18813147	14.40420139	16.32706019	16.64201389
34.6166862	14.66092014	16.55453704	18.37344907
35.41788774	15.04154514	16.97981481	18.85055556
39.07589145	15.22336806	18.92148318	17.79037037
39.42732809	15.2784375	19.10802575	17.45373494
35.70270416	15.41729167	17.13099537	17.25069386
36.10186581	15.87819444	17.34287037	17.10685282
37.60492548	18.38024306	18.14069444	16.99528104
37.38255847	18.08715278	18.02266204	16.90412027
37.20729018	17.84822917	17.92962963	16.82704493
37.05692316	17.6990625	17.84981481	16.76027923
37.0122666	17.57651042	17.82611111	16.70138771
36.91440593	17.49076389	17.77416667	16.64870745
36.81776633	17.41776042	17.72287037	16.60105236
36.74624606	17.34397569	17.68490741	16.63863369
36.64563796	17.27227431	17.63150463	16.59491284
36.53238299	17.20982639	17.57138889	16.54569608
36.46190935	17.13272569	17.53398148	16.51507064
36.66286388	17.08772569	17.64064815	16.60239864
37.16442163	17.16083333	17.906875	16.82035856
37.02709397	17.20381944	17.83398148	16.76068064
36.80764883	17.21552083	17.7175	16.694
36.47316071	17.21161458	17.5399537	16.51458333
36.03967805	17.17831597	17.30986111	16.33590278
36.08847756	17.11197917	17.33576389	16.30016204
35.72825958	17.06678819	17.14456019	16.16333333
35.32085566	17.02092014	16.92831019	16.05828704
39.30859081	16.9534375	19.045	16.08981481
43.70843974	16.92315972	21.38043981	16.15921296
43.68257906	16.90567708	21.36671296	16.21824074
43.64424593	16.87862847	21.34636574	16.23099537
43.65292431	16.85774306	21.35097222	16.21050926
43.59457423	16.83927083	21.32	16.16171296
43.53090374	16.81498264	21.2862037	16.07013889
43.46252337	16.76315972	21.24990741	16.03756944
43.41093283	16.71769097	21.22252315	16.01733796
43.37532157	16.68387153	21.20362069	15.87887446
43.2968171	16.64814236	21.17397514	15.8894555
43.26910549	16.62953125	21.15954967	15.86546578
43.26499528	16.62677083	21.15741007	15.8619076
30.89629946	16.64395833	21.1707321	15.88406229
30.79540817	16.64298611	21.2764881	15.8828091
30.77519973	16.63326389	21.26219907	15.87027715
30.54530419	16.60743056	21.25627315	15.83697799
30.45985976	16.58463542	21.22678241	15.80759505
30.50351391	16.56734375	21.20268519	15.78530609
30.5309817	16.54694444	21.19275463	15.75901139
30.46358753	16.52126736	21.16960648	15.72591363
31.81217391	16.49381944	21.15261574	15.69053326
31.69965278	16.46329861	21.12305556	15.65119191
31.554375	16.43720486	21.09861111	15.61755707
31.45881944	16.42095486	21.08111111	15.59661082
31.32819444	16.37736111	21.0550463	15.54041847
30.95166667	16.36850694	21.04113426	15.52900545
30.80055556	16.36710069	21.02094907	15.5271928
31.15520833	16.33279514	21.01530093	15.48297293
31.25361111	16.29246528	21.00856481	15.43098774
31.20923611	16.30741319	21.07296296	15.45025561
31.04875	16.31338542	21.21872685	15.4579538
31.53465278	16.29175347	21.26168981	15.43007023
31.37076389	16.28307292	21.26444444	15.41888099
31.16180556	16.23619792	21.23712963	15.35845911
31.02618056	16.19739583	21.20673611	15.30844323
30.94520833	16.16203125	21.18087963	15.26285828
30.28471528	16.14833333	21.15888889	15.24520167
30.77993403	16.13572917	21.14143519	15.2289549
30.5325	16.15121528	21.12898148	15.24891649
29.72152778	16.14428819	21.11976852	15.23998748
30.450625	16.14548611	21.11523148	15.7447619
30.34520833	16.13649306	21.1144213	15.74388889
31.16076389	16.14182292	23.4550463	17.1905787
33.15451389	16.18498264	22.79078704	17.56648148
33.40083333	16.25272569	22.3956713	17.21372685
33.43444444	16.31022569	22.16805556	16.98988426
33.49868056	16.35045139	22.16409722	16.95875
33.43597222	16.43694444	22.90439815	17.2062963
33.35680556	16.54645833	22.95356481	17.73587963
33.54368794	16.68938811	22.48238426	17.46699764
33.42715278	16.78310764	22.21655093	17.14787037
33.69743056	16.80081597	22.03280093	16.89236111
33.90611111	16.85805556	21.88638889	16.69013889
30.442375	16.88805556	21.8562963	16.67497685
28.12503472	16.90829861	22.60518519	18.08844907
34.01166667	16.99034722	22.90321759	18.23393519
30.07647917	17.08178819	22.98729167	18.31449074
29.44056597	17.22803819	23.17724537	18.62819444
33.33290972	17.89232639	22.81134259	17.98108796
26.06991319	18.04185764	22.48451389	17.55048611
29.88421875	17.85315972	22.25298611	17.22013889
34.56090278	17.78086806	22.21145833	17.10497685
34.58611111	17.84612847	22.38175926	16.98011574
34.58513889	17.75583333	22.33293981	16.96164352
34.66736111	17.665625	22.51388889	17.18344907
34.69006944	17.99913194	23.34548611	19.0331713
34.80097222	18.15182292	22.81965278	18.55898148
31.76570486	18.18711806	22.74143519	18.490625
34.5955	18.43718531	23.19645833	18.98820513
35.01597222	18.10097222	22.62756944	17.9849537
31.67252431	17.88892361	22.34877315	17.58606481
35.11020833	17.75350694	22.17386574	17.26921296
29.35749306	17.65355903	22.06090278	17.16446759
29.39119097	17.59946181	21.99590278	17.17118056
34.41902778	18.13253472	23.21467593	19.10423611
35.29631944	18.31979167	23.05886574	18.70569444
35.40944444	18.2103125	23.09226852	18.71247685
35.47569444	18.12442708	23.11608796	18.76662037
35.553125	18.716875	24.47967593	20.66511574
35.47923611	18.50878472	23.21789352	18.89074074
30.14844792	18.18373264	22.62863426	18.08435185
35.51618056	18.02286458	22.43280093	17.7706713
31.92259028	17.90140625	22.28023148	17.54743056
32.21757639	17.79897569	22.17291667	17.37615741
35.91958333	17.89880208	23.01736111	18.39724537
31.57518403	18.00720486	22.78631944	18.14092593
34.13244444	17.94840278	22.57537037	17.87136574
30.10646181	17.84512153	22.42511574	17.63231481
31.28570139	17.74473958	22.273125	17.40525463
32.45496528	17.75560764	22.97560185	18.09613426
30.3263125	17.86282986	22.86858796	18.16131944
36.14215278	18.39618056	23.93407407	19.49423611
36.17444444	18.40215278	23.22643519	18.70564815
36.38916667	18.0490625	22.68763889	18.0255787
35.29459028	17.86592014	22.4399537	17.71090278
34.18438889	17.75385417	22.30175926	17.49900463
33.81743056	17.66491319	22.17842593	17.29761574
32.73901042	17.57336806	22.09328704	17.16835648
32.69006944	17.51262153	22.00252315	17.0575
36.25125	17.47168403	22.07902778	17.39164352
36.27465278	17.46897569	22.57009259	18.11872685
33.42274653	17.49786458	22.59652778	17.9975
31.59212153	17.51527778	22.50113426	17.78708333
30.41787153	17.49711227	22.81847222	18.10546296
36.48833333	18.43177083	23.75525463	19.20439815
36.57166667	18.18060764	22.8855787	18.20891204
31.95996181	17.94635417	22.63574074	17.92247685
36.77527778	18.28324653	23.6137037	19.04925926
36.43104167	18.42776042	23.14483796	18.59509259
32.76104514	18.10831597	22.7375	18.09365741
30.00777778	17.91623264	22.74506944	18.10451389
34.37055903	18.15460069	23.48835648	18.95381944
37.08930556	18.58039931	23.84587963	19.343125
